diff.bits 16:           9
dataIN: 101111110011000101110   -0.693115
N OUT : 001111101111111111110   16OUT : 0011111011111111
N REAL: 001111110000000000000   16REAL: 0011111100000000
N err : 0.027610               16 err: 0.390625

diff.bits 16:           3
dataIN: 101111110010101010000   -0.666016
N OUT : 001111110000001101110   16OUT : 0011111100000011
N REAL: 001111110000001110000   16REAL: 0011111100000100
N err : 0.063019               16 err: 0.757576

diff.bits 16:           1
dataIN: 101111110010000011010   -0.628174
N OUT : 001111110000100011001   16OUT : 0011111100001001
N REAL: 001111110000100010011   16REAL: 0011111100001000
N err : -0.138025               16 err: -0.735294

diff.bits 16:           1
dataIN: 101111110001100100110   -0.598389
N OUT : 001111110000110011000   16OUT : 0011111100001101
N REAL: 001111110000110010111   16REAL: 0011111100001100
N err : -0.019650               16 err: -0.714286

diff.bits 16:           2
dataIN: 101111110001011111010   -0.593018
N OUT : 001111110000110110110   16OUT : 0011111100001110
N REAL: 001111110000110101111   16REAL: 0011111100001101
N err : -0.146512               16 err: -0.709220

diff.bits 16:           3
dataIN: 101111110000110010110   -0.549561
N OUT : 001111110001001100000   16OUT : 0011111100010011
N REAL: 001111110001001111000   16REAL: 0011111100010100
N err : 0.517091               16 err: 0.675676

diff.bits 16:           1
dataIN: 101111101111101011101   -0.490051
N OUT : 001111110001110010100   16OUT : 0011111100011100
N REAL: 001111110001110011010   16REAL: 0011111100011101
N err : 0.127097               16 err: 0.636943

diff.bits 16:           1
dataIN: 101111101110111001110   -0.465698
N OUT : 001111110010000011001   16OUT : 0011111100100001
N REAL: 001111110010000010110   16REAL: 0011111100100000
N err : -0.056569               16 err: -0.625000

diff.bits 16:           2
dataIN: 101111101101111100110   -0.435913
N OUT : 001111110010010101110   16OUT : 0011111100100101
N REAL: 001111110010010110010   16REAL: 0011111100100110
N err : 0.067067               16 err: 0.602410

diff.bits 16:           1
dataIN: 101111101100100100000   -0.392578
N OUT : 001111110010110010110   16OUT : 0011111100101100
N REAL: 001111110010110011100   16REAL: 0011111100101101
N err : 0.111511               16 err: 0.578035

diff.bits 16:           2
dataIN: 101111101011000000010   -0.343872
N OUT : 001111110011010101010   16OUT : 0011111100110101
N REAL: 001111110011010110000   16REAL: 0011111100110110
N err : 0.108274               16 err: 0.549451

diff.bits 16:           1
dataIN: 101111101010101111101   -0.335754
N OUT : 001111110011011010111   16OUT : 0011111100110110
N REAL: 001111110011011011111   16REAL: 0011111100110111
N err : 0.147389               16 err: 0.546448

