diff.bits 16:           3
dataIN: 101111010100101111   -0.049744
N OUT : 001111110111001101   16OUT : 0011111101110011
N REAL: 001111110111001110   16REAL: 0011111101110100
N err : 0.134317               16 err: 0.409836

diff.bits 16:           3
dataIN: 101111010100101010   -0.049438
N OUT : 001111110111001101   16OUT : 0011111101110011
N REAL: 001111110111001110   16REAL: 0011111101110100
N err : 0.164789               16 err: 0.409836

diff.bits 16:           1
dataIN: 101111010011011100   -0.044678
N OUT : 001111110111010010   16OUT : 0011111101110100
N REAL: 001111110111010011   16REAL: 0011111101110101
N err : 0.128358               16 err: 0.408163

diff.bits 16:           2
dataIN: 101111010010101101   -0.041809
N OUT : 001111110111010101   16OUT : 0011111101110101
N REAL: 001111110111010110   16REAL: 0011111101110110
N err : 0.108967               16 err: 0.406504

diff.bits 16:           2
dataIN: 101111010010101010   -0.041626
N OUT : 001111110111010101   16OUT : 0011111101110101
N REAL: 001111110111010110   16REAL: 0011111101110110
N err : 0.127256               16 err: 0.406504

diff.bits 16:           1
dataIN: 101111010001011010   -0.036743
N OUT : 001111110111011010   16OUT : 0011111101110110
N REAL: 001111110111011011   16REAL: 0011111101110111
N err : 0.107171               16 err: 0.404858

diff.bits 16:           1
dataIN: 101111001110101110   -0.028748
N OUT : 001111110111100011   16OUT : 0011111101111001
N REAL: 001111110111100011   16REAL: 0011111101111000
N err : -0.001849               16 err: -0.403226

diff.bits 16:           2
dataIN: 101111001101010000   -0.025879
N OUT : 001111110111100110   16OUT : 0011111101111010
N REAL: 001111110111100110   16REAL: 0011111101111001
N err : -0.016039               16 err: -0.401606

diff.bits 16:           2
dataIN: 101111001101001011   -0.025726
N OUT : 001111110111100110   16OUT : 0011111101111010
N REAL: 001111110111100110   16REAL: 0011111101111001
N err : -0.000779               16 err: -0.401606

diff.bits 16:           1
dataIN: 101111001010101111   -0.020966
N OUT : 001111110111101011   16OUT : 0011111101111011
N REAL: 001111110111101011   16REAL: 0011111101111010
N err : -0.024459               16 err: -0.400000

diff.bits 16:           1
dataIN: 101111001010101101   -0.020905
N OUT : 001111110111101011   16OUT : 0011111101111011
N REAL: 001111110111101011   16REAL: 0011111101111010
N err : -0.018354               16 err: -0.400000

diff.bits 16:           1
dataIN: 101111001010101010   -0.020813
N OUT : 001111110111101011   16OUT : 0011111101111011
N REAL: 001111110111101011   16REAL: 0011111101111010
N err : -0.009197               16 err: -0.400000

diff.bits 16:           1
dataIN: 101111001010100111   -0.020721
N OUT : 001111110111101011   16OUT : 0011111101111011
N REAL: 001111110111101011   16REAL: 0011111101111010
N err : -0.000042               16 err: -0.400000

diff.bits 16:           3
dataIN: 101111001001001110   -0.018005
N OUT : 001111110111101110   16OUT : 0011111101111100
N REAL: 001111110111101110   16REAL: 0011111101111011
N err : -0.027095               16 err: -0.398406

diff.bits 16:           3
dataIN: 101111001001001100   -0.017944
N OUT : 001111110111101110   16OUT : 0011111101111100
N REAL: 001111110111101110   16REAL: 0011111101111011
N err : -0.020990               16 err: -0.398406

diff.bits 16:           3
dataIN: 101111001001001001   -0.017853
N OUT : 001111110111101110   16OUT : 0011111101111100
N REAL: 001111110111101110   16REAL: 0011111101111011
N err : -0.011833               16 err: -0.398406

diff.bits 16:           3
dataIN: 101111001001000110   -0.017761
N OUT : 001111110111101110   16OUT : 0011111101111100
N REAL: 001111110111101110   16REAL: 0011111101111011
N err : -0.002678               16 err: -0.398406

diff.bits 16:           1
dataIN: 101111000101011100   -0.013123
N OUT : 001111110111110011   16OUT : 0011111101111101
N REAL: 001111110111110010   16REAL: 0011111101111100
N err : -0.034603               16 err: -0.396825

diff.bits 16:           1
dataIN: 101111000101010110   -0.013031
N OUT : 001111110111110011   16OUT : 0011111101111101
N REAL: 001111110111110010   16REAL: 0011111101111100
N err : -0.025445               16 err: -0.396825

diff.bits 16:           1
dataIN: 101111000101010000   -0.012939
N OUT : 001111110111110011   16OUT : 0011111101111101
N REAL: 001111110111110011   16REAL: 0011111101111100
N err : -0.016288               16 err: -0.396825

diff.bits 16:           1
dataIN: 101111000101001011   -0.012863
N OUT : 001111110111110011   16OUT : 0011111101111101
N REAL: 001111110111110011   16REAL: 0011111101111100
N err : -0.008658               16 err: -0.396825

diff.bits 16:           2
dataIN: 101111000010011111   -0.010239
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.042512               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010011100   -0.010193
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.037932               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010011001   -0.010147
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.033353               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010010110   -0.010101
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.028774               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010010100   -0.010071
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.025721               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010010001   -0.010025
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.021143               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010001110   -0.009979
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.016564               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010001100   -0.009949
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.013512               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010001001   -0.009903
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.008934               16 err: -0.395257

diff.bits 16:           2
dataIN: 101111000010000110   -0.009857
N OUT : 001111110111110110   16OUT : 0011111101111110
N REAL: 001111110111110110   16REAL: 0011111101111101
N err : -0.004356               16 err: -0.395257

diff.bits 16:           1
dataIN: 101110111010111101   -0.005348
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.045354               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010111010   -0.005325
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.043064               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010111000   -0.005310
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.041537               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010110101   -0.005287
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.039247               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010110010   -0.005264
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.036958               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010101111   -0.005241
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.034668               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010101101   -0.005226
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.033142               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010101010   -0.005203
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.030852               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010100111   -0.005180
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.028563               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010100100   -0.005157
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.026273               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010100010   -0.005142
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111010   16REAL: 0011111101111110
N err : -0.024747               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010011111   -0.005119
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.022458               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010011100   -0.005096
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.020168               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010011001   -0.005074
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.017879               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010010110   -0.005051
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.015590               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010010100   -0.005035
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.014064               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010010001   -0.005013
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.011775               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010001110   -0.004990
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.009486               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010001100   -0.004974
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.007960               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010001001   -0.004951
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.005671               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010000110   -0.004929
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.003382               16 err: -0.393701

diff.bits 16:           1
dataIN: 101110111010000011   -0.004906
N OUT : 001111110111111011   16OUT : 0011111101111111
N REAL: 001111110111111011   16REAL: 0011111101111110
N err : -0.001093               16 err: -0.393701

diff.bits 16:           1
dataIN: 001110111010000011   0.004906
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.093701               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010000110   0.004929
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.091410               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010001001   0.004951
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.089120               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010001100   0.004974
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.086829               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010001110   0.004990
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.085302               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010010001   0.005013
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.083011               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010010100   0.005035
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.080720               16 err: -0.781250

diff.bits 16:           1
dataIN: 001110111010010110   0.005051
N OUT : 001111111000000011   16OUT : 0011111110000001
N REAL: 001111111000000010   16REAL: 0011111110000000
N err : -0.079193               16 err: -0.781250

