diff.bits 16:           6
dataIN: 1011111100110001011100   -0.693115
N OUT : 0011111010011101001000   16OUT : 0011111010011101
N REAL: 0011111100000000000000   16REAL: 0011111100000000
N err : 38.625009               16 err: 38.671875

diff.bits 16:           6
dataIN: 1011111100110000110000   -0.690430
N OUT : 0011111010011110100000   16OUT : 0011111010011110
N REAL: 0011111100000000010110   16REAL: 0011111100000000
N err : 38.253961               16 err: 38.281250

diff.bits 16:           7
dataIN: 1011111100110000000100   -0.687744
N OUT : 0011111010011111111000   16OUT : 0011111010011111
N REAL: 0011111100000000101100   16REAL: 0011111100000000
N err : 37.885346               16 err: 37.890625

diff.bits 16:           3
dataIN: 1011111100101111010111   -0.684998
N OUT : 0011111010100001010010   16OUT : 0011111010100001
N REAL: 0011111100000001000011   16REAL: 0011111100000001
N err : 37.510857               16 err: 37.596899

diff.bits 16:           5
dataIN: 1011111100101110101011   -0.682312
N OUT : 0011111010100010101010   16OUT : 0011111010100010
N REAL: 0011111100000001011001   16REAL: 0011111100000001
N err : 37.147128               16 err: 37.209302

diff.bits 16:           5
dataIN: 1011111100101101111110   -0.679565
N OUT : 0011111010100100000100   16OUT : 0011111010100100
N REAL: 0011111100000001110000   16REAL: 0011111100000010
N err : 36.777616               16 err: 36.923077

diff.bits 16:           6
dataIN: 1011111100101101010010   -0.676880
N OUT : 0011111010100101011100   16OUT : 0011111010100101
N REAL: 0011111100000010000110   16REAL: 0011111100000010
N err : 36.418732               16 err: 36.538462

diff.bits 16:           5
dataIN: 1011111100101100100110   -0.674194
N OUT : 0011111010100110110100   16OUT : 0011111010100111
N REAL: 0011111100000010011100   16REAL: 0011111100000010
N err : 36.062228               16 err: 35.769231

diff.bits 16:           6
dataIN: 1011111100101011111010   -0.671509
N OUT : 0011111010101000001100   16OUT : 0011111010101000
N REAL: 0011111100000010110011   16REAL: 0011111100000011
N err : 35.708093               16 err: 35.877863

diff.bits 16:           5
dataIN: 1011111100101011001101   -0.668762
N OUT : 0011111010101001100110   16OUT : 0011111010101010
N REAL: 0011111100000011001010   16REAL: 0011111100000011
N err : 35.348351               16 err: 35.114504

diff.bits 16:           7
dataIN: 1011111100101010100001   -0.666077
N OUT : 0011111010101010111110   16OUT : 0011111010101011
N REAL: 0011111100000011100001   16REAL: 0011111100000100
N err : 34.998978               16 err: 35.227273

diff.bits 16:           4
dataIN: 1011111100101001110100   -0.663330
N OUT : 0011111010101100011000   16OUT : 0011111010101100
N REAL: 0011111100000011111000   16REAL: 0011111100000100
N err : 34.644085               16 err: 34.848485

diff.bits 16:           5
dataIN: 1011111100101001001000   -0.660645
N OUT : 0011111010101101110000   16OUT : 0011111010101110
N REAL: 0011111100000100001110   16REAL: 0011111100000100
