diff.bits 16:           6
dataIN: 1011111100110001011100100   -0.693146
N OUT : 0011111010011101000111000   16OUT : 0011111010011101
N REAL: 0011111100000000000000000   16REAL: 0011111100000000
N err : 38.629239               16 err: 38.671875

diff.bits 16:           6
dataIN: 1011111100110000110000001   -0.690437
N OUT : 0011111010011110011111110   16OUT : 0011111010011110
N REAL: 0011111100000000010110010   16REAL: 0011111100000000
N err : 38.255012               16 err: 38.281250

diff.bits 16:           7
dataIN: 1011111100110000000011110   -0.687729
N OUT : 0011111010011111111000100   16OUT : 0011111010011111
N REAL: 0011111100000000101100100   16REAL: 0011111100000000
N err : 37.883258               16 err: 37.890625

diff.bits 16:           3
dataIN: 1011111100101111010111100   -0.685028
N OUT : 0011111010100001010001000   16OUT : 0011111010100001
N REAL: 0011111100000001000010110   16REAL: 0011111100000001
N err : 37.515004               16 err: 37.596899

diff.bits 16:           5
dataIN: 1011111100101110101011000   -0.682312
N OUT : 0011111010100010101010000   16OUT : 0011111010100010
N REAL: 0011111100000001011001010   16REAL: 0011111100000001
N err : 37.147128               16 err: 37.209302

diff.bits 16:           5
dataIN: 1011111100101101111110110   -0.679611
N OUT : 0011111010100100000010100   16OUT : 0011111010100100
N REAL: 0011111100000001101111101   16REAL: 0011111100000010
N err : 36.783754               16 err: 36.923077

diff.bits 16:           6
dataIN: 1011111100101101010010011   -0.676903
N OUT : 0011111010100101011011010   16OUT : 0011111010100101
N REAL: 0011111100000010000110001   16REAL: 0011111100000010
N err : 36.421780               16 err: 36.538462

diff.bits 16:           5
dataIN: 1011111100101100100101111   -0.674187
N OUT : 0011111010100110110100010   16OUT : 0011111010100111
N REAL: 0011111100000010011100110   16REAL: 0011111100000010
N err : 36.061218               16 err: 35.769231

diff.bits 16:           6
dataIN: 1011111100101011111001101   -0.671486
N OUT : 0011111010101000001100110   16OUT : 0011111010101000
N REAL: 0011111100000010110011011   16REAL: 0011111100000011
N err : 35.705085               16 err: 35.877863

diff.bits 16:           5
dataIN: 1011111100101011001101010   -0.668777
N OUT : 0011111010101001100101100   16OUT : 0011111010101010
N REAL: 0011111100000011001010000   16REAL: 0011111100000011
N err : 35.350342               16 err: 35.114504

diff.bits 16:           7
dataIN: 1011111100101010100000111   -0.666069
N OUT : 0011111010101010111110010   16OUT : 0011111010101011
N REAL: 0011111100000011100000111   16REAL: 0011111100000100
N err : 34.997989               16 err: 35.227273

diff.bits 16:           4
dataIN: 1011111100101001110100100   -0.663361
N OUT : 0011111010101100010111000   16OUT : 0011111010101100
N REAL: 0011111100000011110111101   16REAL: 0011111100000100
N err : 34.648014               16 err: 34.848485

diff.bits 16:           5
dataIN: 1011111100101001001000001   -0.660652
N OUT : 0011111010101101101111110   16OUT : 0011111010101110
N REAL: 0011111100000100001110100   16REAL: 0011111100000100
N err : 34.300409               16 err: 34.090909

diff.bits 16:           6
dataIN: 1011111100101000011011110   -0.657944
N OUT : 0011111010101111001000100   16OUT : 0011111010101111
N REAL: 0011111100000100100101100   16REAL: 0011111100000100
N err : 33.955162               16 err: 33.712121

diff.bits 16:           6
dataIN: 1011111100100111101111100   -0.655243
N OUT : 0011111010110000100001000   16OUT : 0011111010110000
N REAL: 0011111100000100111100100   16REAL: 0011111100000101
N err : 33.613225               16 err: 33.834586

diff.bits 16:           7
dataIN: 1011111100100111000011001   -0.652534
N OUT : 0011111010110001111001110   16OUT : 0011111010110010
N REAL: 0011111100000101010011100   16REAL: 0011111100000101
N err : 33.272658               16 err: 33.082707

diff.bits 16:           6
dataIN: 1011111100100110010110110   -0.649826
N OUT : 0011111010110011010010100   16OUT : 0011111010110011
N REAL: 0011111100000101101010101   16REAL: 0011111100000110
N err : 32.934419               16 err: 33.208955

diff.bits 16:           5
dataIN: 1011111100100101101010011   -0.647118
N OUT : 0011111010110100101011010   16OUT : 0011111010110100
N REAL: 0011111100000110000001111   16REAL: 0011111100000110
N err : 32.598497               16 err: 32.835821

diff.bits 16:           4
dataIN: 1011111100100100111110000   -0.644409
N OUT : 0011111010110110000100000   16OUT : 0011111010110110
N REAL: 0011111100000110011001001   16REAL: 0011111100000110
N err : 32.264883               16 err: 32.089552

diff.bits 16:           4
dataIN: 1011111100100100010001101   -0.641701
N OUT : 0011111010110111011100110   16OUT : 0011111010110111
N REAL: 0011111100000110110000100   16REAL: 0011111100000111
N err : 31.933567               16 err: 32.222222

diff.bits 16:           7
dataIN: 1011111100100011100101010   -0.638992
N OUT : 0011111010111000110101100   16OUT : 0011111010111001
N REAL: 0011111100000111000111111   16REAL: 0011111100000111
N err : 31.604539               16 err: 31.481481

diff.bits 16:           7
dataIN: 1011111100100010111000111   -0.636284
N OUT : 0011111010111010001110010   16OUT : 0011111010111010
N REAL: 0011111100000111011111010   16REAL: 0011111100000111
N err : 31.277789               16 err: 31.111111

diff.bits 16:           5
dataIN: 1011111100100010001100100   -0.633575
N OUT : 0011111010111011100111000   16OUT : 0011111010111100
N REAL: 0011111100000111110110110   16REAL: 0011111100001000
N err : 30.953307               16 err: 30.882353

diff.bits 16:           6
dataIN: 1011111100100001100000010   -0.630875
N OUT : 0011111010111100111111100   16OUT : 0011111010111101
N REAL: 0011111100001000001110011   16REAL: 0011111100001000
N err : 30.631987               16 err: 30.514706

diff.bits 16:           6
dataIN: 1011111100100000110011111   -0.628166
N OUT : 0011111010111110011000010   16OUT : 0011111010111110
N REAL: 0011111100001000100110000   16REAL: 0011111100001000
N err : 30.312005               16 err: 30.147059

diff.bits 16:           6
dataIN: 1011111100100000000111100   -0.625458
N OUT : 0011111010111111110001000   16OUT : 0011111010111111
N REAL: 0011111100001000111101110   16REAL: 0011111100001001
N err : 29.994261               16 err: 30.291971

diff.bits 16:           4
dataIN: 1011111100011111011011001   -0.622749
N OUT : 0011111011000001001001110   16OUT : 0011111011000001
N REAL: 0011111100001001010101100   16REAL: 0011111100001001
N err : 29.678745               16 err: 29.562044

diff.bits 16:           4
dataIN: 1011111100011110101110110   -0.620041
N OUT : 0011111011000010100010100   16OUT : 0011111011000010
N REAL: 0011111100001001101101010   16REAL: 0011111100001010
N err : 29.365449               16 err: 29.710145

diff.bits 16:           6
dataIN: 1011111100011110000010011   -0.617332
N OUT : 0011111011000011111011010   16OUT : 0011111011000100
N REAL: 0011111100001010000101010   16REAL: 0011111100001010
N err : 29.054362               16 err: 28.985507

diff.bits 16:           7
dataIN: 1011111100011101010110000   -0.614624
N OUT : 0011111011000101010100000   16OUT : 0011111011000101
N REAL: 0011111100001010011101010   16REAL: 0011111100001010
N err : 28.745475               16 err: 28.623188

diff.bits 16:           6
dataIN: 1011111100011100101001101   -0.611916
N OUT : 0011111011000110101100110   16OUT : 0011111011000110
N REAL: 0011111100001010110101010   16REAL: 0011111100001011
N err : 28.438777               16 err: 28.776978

diff.bits 16:           5
dataIN: 1011111100011011111101010   -0.609207
N OUT : 0011111011001000000101100   16OUT : 0011111011001000
N REAL: 0011111100001011001101010   16REAL: 0011111100001011
N err : 28.134260               16 err: 28.057554

diff.bits 16:           5
dataIN: 1011111100011011010001000   -0.606506
N OUT : 0011111011001001011110000   16OUT : 0011111011001001
N REAL: 0011111100001011100101011   16REAL: 0011111100001100
N err : 27.832762               16 err: 28.214286

diff.bits 16:           6
dataIN: 1011111100011010100100101   -0.603798
N OUT : 0011111011001010110110110   16OUT : 0011111011001011
N REAL: 0011111100001011111101101   16REAL: 0011111100001100
N err : 27.532571               16 err: 27.500000

diff.bits 16:           3
dataIN: 1011111100011001111000010   -0.601089
N OUT : 0011111011001100001111100   16OUT : 0011111011001100
N REAL: 0011111100001100010101111   16REAL: 0011111100001100
N err : 27.234532               16 err: 27.142857

diff.bits 16:           4
dataIN: 1011111100011001001011111   -0.598381
N OUT : 0011111011001101101000010   16OUT : 0011111011001110
N REAL: 0011111100001100101110010   16REAL: 0011111100001100
N err : 26.938635               16 err: 26.428571

diff.bits 16:           4
dataIN: 1011111100011000011111100   -0.595673
N OUT : 0011111011001111000001000   16OUT : 0011111011001111
N REAL: 0011111100001101000110110   16REAL: 0011111100001101
N err : 26.644871               16 err: 26.595745

diff.bits 16:           7
dataIN: 1011111100010111110011001   -0.592964
N OUT : 0011111011010000011001110   16OUT : 0011111011010000
N REAL: 0011111100001101011111010   16REAL: 0011111100001101
N err : 26.353231               16 err: 26.241135

diff.bits 16:           6
dataIN: 1011111100010111000110110   -0.590256
N OUT : 0011111011010001110010100   16OUT : 0011111011010010
N REAL: 0011111100001101110111110   16REAL: 0011111100001110
N err : 26.063705               16 err: 26.056338

diff.bits 16:           7
dataIN: 1011111100010110011010011   -0.587547
N OUT : 0011111011010011001011010   16OUT : 0011111011010011
N REAL: 0011111100001110010000011   16REAL: 0011111100001110
N err : 25.776284               16 err: 25.704225

diff.bits 16:           6
dataIN: 1011111100010101101110000   -0.584839
N OUT : 0011111011010100100100000   16OUT : 0011111011010100
N REAL: 0011111100001110101001001   16REAL: 0011111100001110
N err : 25.490959               16 err: 25.352113

diff.bits 16:           6
dataIN: 1011111100010101000001110   -0.582138
N OUT : 0011111011010101111100100   16OUT : 0011111011010110
N REAL: 0011111100001111000001110   16REAL: 0011111100001111
N err : 25.208515               16 err: 25.174825

diff.bits 16:           5
dataIN: 1011111100010100010101011   -0.579430
N OUT : 0011111011010111010101010   16OUT : 0011111011010111
N REAL: 0011111100001111011010101   16REAL: 0011111100001111
N err : 24.927348               16 err: 24.825175

diff.bits 16:           7
dataIN: 1011111100010011101001000   -0.576721
N OUT : 0011111011011000101110000   16OUT : 0011111011011000
N REAL: 0011111100001111110011100   16REAL: 0011111100001111
N err : 24.648249               16 err: 24.475524

diff.bits 16:           5
dataIN: 1011111100010010111100101   -0.574013
N OUT : 0011111011011010000110110   16OUT : 0011111011011010
N REAL: 0011111100010000001100100   16REAL: 0011111100010000
N err : 24.371209               16 err: 24.305556

diff.bits 16:           6
dataIN: 1011111100010010010000010   -0.571304
N OUT : 0011111011011011011111100   16OUT : 0011111011011011
N REAL: 0011111100010000100101100   16REAL: 0011111100010000
N err : 24.096219               16 err: 23.958333

diff.bits 16:           5
dataIN: 1011111100010001100011111   -0.568596
N OUT : 0011111011011100111000010   16OUT : 0011111011011101
N REAL: 0011111100010000111110100   16REAL: 0011111100010001
N err : 23.823269               16 err: 23.793103

diff.bits 16:           7
dataIN: 1011111100010000110111100   -0.565887
N OUT : 0011111011011110010001000   16OUT : 0011111011011110
N REAL: 0011111100010001010111110   16REAL: 0011111100010001
N err : 23.552352               16 err: 23.448276

diff.bits 16:           6
dataIN: 1011111100010000001011001   -0.563179
N OUT : 0011111011011111101001110   16OUT : 0011111011011111
N REAL: 0011111100010001110001000   16REAL: 0011111100010010
N err : 23.283457               16 err: 23.630137

diff.bits 16:           7
dataIN: 1011111100001111011110110   -0.560471
N OUT : 0011111011100001000010100   16OUT : 0011111011100001
N REAL: 0011111100010010001010010   16REAL: 0011111100010010
N err : 23.016576               16 err: 22.945205

diff.bits 16:           5
dataIN: 1011111100001110110010100   -0.557770
N OUT : 0011111011100010011011000   16OUT : 0011111011100010
N REAL: 0011111100010010100011100   16REAL: 0011111100010010
N err : 22.752444               16 err: 22.602740

diff.bits 16:           8
dataIN: 1011111100001110000110000   -0.555054
N OUT : 0011111011100011110100000   16OUT : 0011111011100100
N REAL: 0011111100010010111101001   16REAL: 0011111100010011
N err : 22.488821               16 err: 22.448980

diff.bits 16:           7
dataIN: 1011111100001101011001110   -0.552353
N OUT : 0011111011100101001100100   16OUT : 0011111011100101
N REAL: 0011111100010011010110100   16REAL: 0011111100010011
N err : 22.228660               16 err: 22.108844

diff.bits 16:           6
dataIN: 1011111100001100101101011   -0.549644
N OUT : 0011111011100110100101010   16OUT : 0011111011100110
N REAL: 0011111100010011110000001   16REAL: 0011111100010100
N err : 21.969740               16 err: 22.297297

diff.bits 16:           7
dataIN: 1011111100001100000001000   -0.546936
N OUT : 0011111011100111111110000   16OUT : 0011111011101000
N REAL: 0011111100010100001001110   16REAL: 0011111100010100
N err : 21.712790               16 err: 21.621622

diff.bits 16:           8
dataIN: 1011111100001011010100101   -0.544228
N OUT : 0011111011101001010110110   16OUT : 0011111011101001
N REAL: 0011111100010100100011100   16REAL: 0011111100010100
N err : 21.457801               16 err: 21.283784

diff.bits 16:           9
dataIN: 1011111100001010101000010   -0.541519
N OUT : 0011111011101010101111100   16OUT : 0011111011101010
N REAL: 0011111100010100111101010   16REAL: 0011111100010101
N err : 21.204763               16 err: 21.476510

diff.bits 16:           7
dataIN: 1011111100001001111011111   -0.538811
N OUT : 0011111011101100001000010   16OUT : 0011111011101100
N REAL: 0011111100010101010111001   16REAL: 0011111100010101
N err : 20.953669               16 err: 20.805369

diff.bits 16:           6
dataIN: 1011111100001001001111100   -0.536102
N OUT : 0011111011101101100001000   16OUT : 0011111011101110
N REAL: 0011111100010101110001000   16REAL: 0011111100010110
N err : 20.704510               16 err: 20.666667

diff.bits 16:           7
dataIN: 1011111100001000100011010   -0.533401
N OUT : 0011111011101110111001100   16OUT : 0011111011101111
N REAL: 0011111100010110001011000   16REAL: 0011111100010110
N err : 20.457971               16 err: 20.333333

diff.bits 16:           6
dataIN: 1011111100000111110110110   -0.530685
N OUT : 0011111011110000010010100   16OUT : 0011111011110000
N REAL: 0011111100010110100101001   16REAL: 0011111100010110
N err : 20.211962               16 err: 20.000000

diff.bits 16:           6
dataIN: 1011111100000111001010100   -0.527985
N OUT : 0011111011110001101011000   16OUT : 0011111011110010
N REAL: 0011111100010110111111001   16REAL: 0011111100010111
N err : 19.969238               16 err: 19.867550

diff.bits 16:           5
dataIN: 1011111100000110011110001   -0.525276
N OUT : 0011111011110011000011110   16OUT : 0011111011110011
N REAL: 0011111100010111011001011   16REAL: 0011111100010111
N err : 19.727727               16 err: 19.536424

diff.bits 16:           6
dataIN: 1011111100000101110001110   -0.522568
N OUT : 0011111011110100011100100   16OUT : 0011111011110100
N REAL: 0011111100010111110011101   16REAL: 0011111100011000
N err : 19.488107               16 err: 19.736842

diff.bits 16:           7
dataIN: 1011111100000101000101011   -0.519859
N OUT : 0011111011110101110101010   16OUT : 0011111011110110
N REAL: 0011111100011000001101111   16REAL: 0011111100011000
N err : 19.250371               16 err: 19.078947

diff.bits 16:           8
dataIN: 1011111100000100011001000   -0.517151
N OUT : 0011111011110111001110000   16OUT : 0011111011110111
N REAL: 0011111100011000101000011   16REAL: 0011111100011000
N err : 19.014511               16 err: 18.750000

diff.bits 16:           5
dataIN: 1011111100000011101100101   -0.514442
N OUT : 0011111011111000100110110   16OUT : 0011111011111000
N REAL: 0011111100011001000010111   16REAL: 0011111100011001
N err : 18.780516               16 err: 18.954248

diff.bits 16:           6
dataIN: 1011111100000011000000010   -0.511734
N OUT : 0011111011111001111111100   16OUT : 0011111011111010
N REAL: 0011111100011001011101100   16REAL: 0011111100011001
N err : 18.548380               16 err: 18.300654

diff.bits 16:           5
dataIN: 1011111100000010010011111   -0.509026
N OUT : 0011111011111011011000010   16OUT : 0011111011111011
N REAL: 0011111100011001111000001   16REAL: 0011111100011010
N err : 18.318094               16 err: 18.506494

diff.bits 16:           7
dataIN: 1011111100000001100111100   -0.506317
N OUT : 0011111011111100110001000   16OUT : 0011111011111101
N REAL: 0011111100011010010010110   16REAL: 0011111100011010
N err : 18.089650               16 err: 17.857143

diff.bits 16:           5
dataIN: 1011111100000000111011010   -0.503616
N OUT : 0011111011111110001001100   16OUT : 0011111011111110
N REAL: 0011111100011010101101100   16REAL: 0011111100011010
N err : 17.863674               16 err: 17.532468

diff.bits 16:           5
dataIN: 1011111100000000001110111   -0.500908
N OUT : 0011111011111111100010010   16OUT : 0011111011111111
N REAL: 0011111100011011001000011   16REAL: 0011111100011011
N err : 17.638883               16 err: 17.741935

diff.bits 16:           3
dataIN: 1011111011111111000101000   -0.498199
N OUT : 0011111100000000011101100   16OUT : 0011111100000000
N REAL: 0011111100011011100011010   16REAL: 0011111100011100
N err : 17.415909               16 err: 17.948718

diff.bits 16:           4
dataIN: 1011111011111101101100010   -0.495491
N OUT : 0011111100000001001001111   16OUT : 0011111100000001
