diff.bits 16:           3
dataIN: 101111010100101111001   -0.049751
N OUT : 001111110111001101000   16OUT : 0011111101110011
N REAL: 001111110111001110010   16REAL: 0011111101110100
N err : 0.133555               16 err: 0.409836

diff.bits 16:           3
dataIN: 101111010100101001101   -0.049416
N OUT : 001111110111001101011   16OUT : 0011111101110011
N REAL: 001111110111001110101   16REAL: 0011111101110100
N err : 0.128598               16 err: 0.409836

diff.bits 16:           3
dataIN: 101111010100100100000   -0.049072
N OUT : 001111110111001101110   16OUT : 0011111101110011
N REAL: 001111110111001111000   16REAL: 0011111101110100
N err : 0.124417               16 err: 0.409836

diff.bits 16:           1
dataIN: 101111010011011011111   -0.044670
N OUT : 001111110111010010010   16OUT : 0011111101110100
N REAL: 001111110111010011010   16REAL: 0011111101110101
N err : 0.103590               16 err: 0.408163

diff.bits 16:           1
dataIN: 101111010011010110011   -0.044334
N OUT : 001111110111010010101   16OUT : 0011111101110100
N REAL: 001111110111010011100   16REAL: 0011111101110101
N err : 0.098838               16 err: 0.408163

diff.bits 16:           2
dataIN: 101111010010101100110   -0.041794
N OUT : 001111110111010101010   16OUT : 0011111101110101
N REAL: 001111110111010110000   16REAL: 0011111101110110
N err : 0.085035               16 err: 0.406504

diff.bits 16:           2
dataIN: 101111010010101010000   -0.041626
N OUT : 001111110111010101011   16OUT : 0011111101110101
N REAL: 001111110111010110010   16REAL: 0011111101110110
N err : 0.089078               16 err: 0.406504

diff.bits 16:           2
dataIN: 101111010010100111010   -0.041458
N OUT : 001111110111010101100   16OUT : 0011111101110101
N REAL: 001111110111010110011   16REAL: 0011111101110110
N err : 0.093123               16 err: 0.406504

diff.bits 16:           2
dataIN: 101111010010100100100   -0.041290
N OUT : 001111110111010101110   16OUT : 0011111101110101
N REAL: 001111110111010110100   16REAL: 0011111101110110
N err : 0.084447               16 err: 0.406504

diff.bits 16:           2
dataIN: 101111010010100001110   -0.041122
N OUT : 001111110111010101111   16OUT : 0011111101110101
N REAL: 001111110111010110110   16REAL: 0011111101110110
N err : 0.088497               16 err: 0.406504

diff.bits 16:           1
dataIN: 101111010001011001101   -0.036720
N OUT : 001111110111011010011   16OUT : 0011111101110110
N REAL: 001111110111011011000   16REAL: 0011111101110111
N err : 0.071467               16 err: 0.404858

diff.bits 16:           1
dataIN: 101111010001010110111   -0.036552
N OUT : 001111110111011010101   16OUT : 0011111101110110
N REAL: 001111110111011011010   16REAL: 0011111101110111
N err : 0.062915               16 err: 0.404858

diff.bits 16:           1
dataIN: 101111010001010100001   -0.036385
N OUT : 001111110111011010110   16OUT : 0011111101110110
N REAL: 001111110111011011011   16REAL: 0011111101110111
N err : 0.067028               16 err: 0.404858

diff.bits 16:           1
