diff.bits 16:           2
dataIN: 1011111100101110101   -0.682129
N OUT : 0011111100000001100   16OUT : 0011111100000010
N REAL: 0011111100000001011   16REAL: 0011111100000001
N err : -0.063252               16 err: -0.775194

diff.bits 16:           1
dataIN: 1011111100101011111   -0.671387
N OUT : 0011111100000010100   16OUT : 0011111100000010
N REAL: 0011111100000010110   16REAL: 0011111100000011
N err : 0.241460               16 err: 0.763359

diff.bits 16:           2
dataIN: 1011111100100110011   -0.649902
N OUT : 0011111100000101010   16OUT : 0011111100000101
N REAL: 0011111100000101101   16REAL: 0011111100000110
N err : 0.304342               16 err: 0.746269

diff.bits 16:           1
dataIN: 1011111100100100010   -0.641602
N OUT : 0011111100000110101   16OUT : 0011111100000110
N REAL: 0011111100000110110   16REAL: 0011111100000111
N err : 0.108218               16 err: 0.740741

diff.bits 16:           1
dataIN: 1011111100100000001   -0.625488
N OUT : 0011111100001000101   16OUT : 0011111100001000
N REAL: 0011111100001001000   16REAL: 0011111100001001
N err : 0.244624               16 err: 0.729927

diff.bits 16:           3
dataIN: 1011111100011011010   -0.606445
N OUT : 0011111100001011010   16OUT : 0011111100001011
N REAL: 0011111100001011100   16REAL: 0011111100001100
N err : 0.245825               16 err: 0.714286

diff.bits 16:           1
dataIN: 1011111100011001001   -0.598145
N OUT : 0011111100001100101   16OUT : 0011111100001100
N REAL: 0011111100001100110   16REAL: 0011111100001101
N err : 0.093572               16 err: 0.709220

diff.bits 16:           2
dataIN: 1011111100010111110   -0.592773
N OUT : 0011111100001101011   16OUT : 0011111100001101
N REAL: 0011111100001101100   16REAL: 0011111100001110
N err : 0.098760               16 err: 0.704225

diff.bits 16:           2
dataIN: 1011111100010111001   -0.590332
N OUT : 0011111100001101011   16OUT : 0011111100001101
N REAL: 0011111100001101111   16REAL: 0011111100001110
N err : 0.342362               16 err: 0.704225

diff.bits 16:           1
dataIN: 1011111100010101000   -0.582031
N OUT : 0011111100001110101   16OUT : 0011111100001110
N REAL: 0011111100001111000   16REAL: 0011111100001111
N err : 0.292312               16 err: 0.699301

diff.bits 16:           5
dataIN: 1011111100010011000   -0.574219
N OUT : 0011111100001111111   16OUT : 0011111100001111
N REAL: 0011111100010000001   16REAL: 0011111100010000
N err : 0.201182               16 err: 0.694444

diff.bits 16:           1
dataIN: 1011111100001110110   -0.557617
N OUT : 0011111100010010111   16OUT : 0011111100010011
N REAL: 0011111100010010100   16REAL: 0011111100010010
N err : -0.202366               16 err: -0.684932

diff.bits 16:           3
dataIN: 1011111100001100110   -0.549805
N OUT : 0011111100010010111   16OUT : 0011111100010011
N REAL: 0011111100010011110   16REAL: 0011111100010100
N err : 0.577415               16 err: 0.675676

diff.bits 16:           1
dataIN: 1011111100001100000   -0.546875
N OUT : 0011111100010100111   16OUT : 0011111100010101
N REAL: 0011111100010100001   16REAL: 0011111100010100
N err : -0.481613               16 err: -0.675676

diff.bits 16:           1
dataIN: 1011111100001011010   -0.543945
N OUT : 0011111100010100111   16OUT : 0011111100010101
N REAL: 0011111100010100101   16REAL: 0011111100010100
N err : -0.187664               16 err: -0.675676

diff.bits 16:           2
dataIN: 1011111100001001111   -0.538574
N OUT : 0011111100010101101   16OUT : 0011111100010110
N REAL: 0011111100010101011   16REAL: 0011111100010101
N err : -0.153009               16 err: -0.671141

diff.bits 16:           1
dataIN: 1011111100000111111   -0.530762
N OUT : 0011111100010110111   16OUT : 0011111100010111
N REAL: 0011111100010110100   16REAL: 0011111100010110
N err : -0.203801               16 err: -0.666667

diff.bits 16:           1
dataIN: 1011111100000100011   -0.517090
N OUT : 0011111100011001001   16OUT : 0011111100011001
N REAL: 0011111100011000101   16REAL: 0011111100011000
N err : -0.317198               16 err: -0.657895

diff.bits 16:           1
dataIN: 1011111100000000111   -0.503418
N OUT : 0011111100011010110   16OUT : 0011111100011011
N REAL: 0011111100011010110   16REAL: 0011111100011010
N err : -0.005142               16 err: -0.649351

diff.bits 16:           3
dataIN: 1011111100000000010   -0.500977
N OUT : 0011111100011011100   16OUT : 0011111100011100
N REAL: 0011111100011011001   16REAL: 0011111100011011
N err : -0.244783               16 err: -0.645161

diff.bits 16:           1
dataIN: 1011111011110101011   -0.479248
N OUT : 0011111100011110110   16OUT : 0011111100011111
N REAL: 0011111100011110100   16REAL: 0011111100011110
N err : -0.140221               16 err: -0.632911

diff.bits 16:           3
dataIN: 1011111011100110001   -0.449463
N OUT : 0011111100100011101   16OUT : 0011111100100100
N REAL: 0011111100100011010   16REAL: 0011111100100011
N err : -0.186439               16 err: -0.613497

diff.bits 16:           1
dataIN: 1011111011100011011   -0.444092
N OUT : 0011111100100100110   16OUT : 0011111100100101
N REAL: 0011111100100100010   16REAL: 0011111100100100
