diff.bits 16:           6
dataIN: 101111110011000101110   -0.693115
N OUT : 001111101001110100100   16OUT : 0011111010011101
N REAL: 001111110000000000000   16REAL: 0011111100000000
N err : 38.625009               16 err: 38.671875

diff.bits 16:           6
dataIN: 101111110011000011000   -0.690430
N OUT : 001111101001111010000   16OUT : 0011111010011110
N REAL: 001111110000000001011   16REAL: 0011111100000000
N err : 38.253961               16 err: 38.281250

diff.bits 16:           7
dataIN: 101111110011000000010   -0.687744
N OUT : 001111101001111111100   16OUT : 0011111010011111
N REAL: 001111110000000010110   16REAL: 0011111100000000
N err : 37.885346               16 err: 37.890625

diff.bits 16:           3
dataIN: 101111110010111101100   -0.685059
N OUT : 001111101010000101000   16OUT : 0011111010100001
N REAL: 001111110000000100001   16REAL: 0011111100000001
N err : 37.519151               16 err: 37.596899

diff.bits 16:           5
dataIN: 101111110010111010110   -0.682373
N OUT : 001111101010001010100   16OUT : 0011111010100010
N REAL: 001111110000000101100   16REAL: 0011111100000001
N err : 37.155368               16 err: 37.209302

diff.bits 16:           5
dataIN: 101111110010110111111   -0.679565
N OUT : 001111101010010000010   16OUT : 0011111010100100
N REAL: 001111110000000111000   16REAL: 0011111100000010
N err : 36.777616               16 err: 36.923077

diff.bits 16:           6
dataIN: 101111110010110101001   -0.676880
N OUT : 001111101010010101110   16OUT : 0011111010100101
N REAL: 001111110000001000011   16REAL: 0011111100000010
N err : 36.418732               16 err: 36.538462

diff.bits 16:           5
dataIN: 101111110010110010011   -0.674194
N OUT : 001111101010011011010   16OUT : 0011111010100111
N REAL: 001111110000001001110   16REAL: 0011111100000010
N err : 36.062228               16 err: 35.769231

diff.bits 16:           6
dataIN: 101111110010101111101   -0.671509
N OUT : 001111101010100000110   16OUT : 0011111010101000
N REAL: 001111110000001011010   16REAL: 0011111100000011
N err : 35.708093               16 err: 35.877863

diff.bits 16:           5
dataIN: 101111110010101100110   -0.668701
N OUT : 001111101010100110100   16OUT : 0011111010101010
N REAL: 001111110000001100101   16REAL: 0011111100000011
N err : 35.340384               16 err: 35.114504

diff.bits 16:           7
dataIN: 101111110010101010000   -0.666016
N OUT : 001111101010101100000   16OUT : 0011111010101011
N REAL: 001111110000001110000   16REAL: 0011111100000100
N err : 34.991065               16 err: 35.227273

diff.bits 16:           4
dataIN: 101111110010100111010   -0.663330
N OUT : 001111101010110001100   16OUT : 0011111010101100
N REAL: 001111110000001111100   16REAL: 0011111100000100
N err : 34.644085               16 err: 34.848485

diff.bits 16:           5
dataIN: 101111110010100100100   -0.660645
N OUT : 001111101010110111000   16OUT : 0011111010101110
N REAL: 001111110000010000111   16REAL: 0011111100000100
N err : 34.299433               16 err: 34.090909

diff.bits 16:           6
dataIN: 101111110010100001110   -0.657959
N OUT : 001111101010111100100   16OUT : 0011111010101111
N REAL: 001111110000010010010   16REAL: 0011111100000100
N err : 33.957100               16 err: 33.712121

diff.bits 16:           6
dataIN: 101111110010011111000   -0.655273
N OUT : 001111101011000010000   16OUT : 0011111010110000
N REAL: 001111110000010011110   16REAL: 0011111100000101
N err : 33.617076               16 err: 33.834586

diff.bits 16:           7
dataIN: 101111110010011100010   -0.652588
N OUT : 001111101011000111100   16OUT : 0011111010110010
N REAL: 001111110000010101010   16REAL: 0011111100000101
