diff.bits 16:           3
dataIN: 101111110011000110   -0.693359
N OUT : 001111101001110100   16OUT : 0011111010011101
N REAL: 001111101111111111   16REAL: 0011111011111111
N err : 38.658861               16 err: 38.431373

diff.bits 16:           6
dataIN: 101111110011000011   -0.690430
N OUT : 001111101001111010   16OUT : 0011111010011110
N REAL: 001111110000000001   16REAL: 0011111100000000
N err : 38.253961               16 err: 38.281250

diff.bits 16:           3
dataIN: 101111110011000000   -0.687500
N OUT : 001111101010000000   16OUT : 0011111010100000
N REAL: 001111110000000011   16REAL: 0011111100000000
N err : 37.851955               16 err: 37.500000

diff.bits 16:           5
dataIN: 101111110010111101   -0.684570
N OUT : 001111101010000110   16OUT : 0011111010100010
N REAL: 001111110000000100   16REAL: 0011111100000001
N err : 37.452830               16 err: 37.209302

diff.bits 16:           4
dataIN: 101111110010111010   -0.681641
N OUT : 001111101010001100   16OUT : 0011111010100011
N REAL: 001111110000000110   16REAL: 0011111100000001
N err : 37.056571               16 err: 36.821705

diff.bits 16:           5
dataIN: 101111110010111000   -0.679688
N OUT : 001111101010010000   16OUT : 0011111010100100
N REAL: 001111110000000111   16REAL: 0011111100000010
N err : 36.793985               16 err: 36.923077

diff.bits 16:           4
dataIN: 101111110010110101   -0.676758
N OUT : 001111101010010110   16OUT : 0011111010100110
N REAL: 001111110000001000   16REAL: 0011111100000010
N err : 36.402475               16 err: 36.153846

diff.bits 16:           5
dataIN: 101111110010110010   -0.673828
N OUT : 001111101010011100   16OUT : 0011111010100111
N REAL: 001111110000001010   16REAL: 0011111100000010
N err : 36.013797               16 err: 35.769231

diff.bits 16:           6
dataIN: 101111110010101111   -0.670898
N OUT : 001111101010100010   16OUT : 0011111010101000
N REAL: 001111110000001100   16REAL: 0011111100000011
N err : 35.627937               16 err: 35.877863

diff.bits 16:           5
dataIN: 101111110010101101   -0.668945
N OUT : 001111101010100110   16OUT : 0011111010101010
N REAL: 001111110000001100   16REAL: 0011111100000011
N err : 35.372257               16 err: 35.114504

diff.bits 16:           7
dataIN: 101111110010101010   -0.666016
N OUT : 001111101010101100   16OUT : 0011111010101011
N REAL: 001111110000001110   16REAL: 0011111100000100
N err : 34.991065               16 err: 35.227273

diff.bits 16:           4
dataIN: 101111110010100111   -0.663086
N OUT : 001111101010110010   16OUT : 0011111010101100
N REAL: 001111110000001111   16REAL: 0011111100000100
N err : 34.612657               16 err: 34.848485

diff.bits 16:           5
dataIN: 101111110010100100   -0.660156
N OUT : 001111101010111000   16OUT : 0011111010101110
N REAL: 001111110000010001   16REAL: 0011111100000100
N err : 34.237018               16 err: 34.090909

diff.bits 16:           6
dataIN: 101111110010100010   -0.658203
N OUT : 001111101010111100   16OUT : 0011111010101111
N REAL: 001111110000010010   16REAL: 0011111100000100
N err : 33.988126               16 err: 33.712121

diff.bits 16:           6
dataIN: 101111110010011111   -0.655273
N OUT : 001111101011000010   16OUT : 0011111010110000
N REAL: 001111110000010100   16REAL: 0011111100000101
N err : 33.617076               16 err: 33.834586

diff.bits 16:           7
dataIN: 101111110010011100   -0.652344
N OUT : 001111101011001000   16OUT : 0011111010110010
N REAL: 001111110000010101   16REAL: 0011111100000101
N err : 33.248762               16 err: 33.082707

diff.bits 16:           5
dataIN: 101111110010011001   -0.649414
N OUT : 001111101011001110   16OUT : 0011111010110100
N REAL: 001111110000010111   16REAL: 0011111100000110
N err : 32.883171               16 err: 32.835821

diff.bits 16:           6
dataIN: 101111110010010110   -0.646484
N OUT : 001111101011010100   16OUT : 0011111010110101
N REAL: 001111110000011000   16REAL: 0011111100000110
N err : 32.520291               16 err: 32.462687

diff.bits 16:           4
dataIN: 101111110010010100   -0.644531
N OUT : 001111101011011000   16OUT : 0011111010110110
N REAL: 001111110000011010   16REAL: 0011111100000110
N err : 32.279870               16 err: 32.089552

diff.bits 16:           8
dataIN: 101111110010010001   -0.641602
N OUT : 001111101011011110   16OUT : 0011111010111000
N REAL: 001111110000011011   16REAL: 0011111100000111
N err : 31.921478               16 err: 31.851852

diff.bits 16:           7
dataIN: 101111110010001110   -0.638672
N OUT : 001111101011100100   16OUT : 0011111010111001
N REAL: 001111110000011100   16REAL: 0011111100000111
N err : 31.565763               16 err: 31.481481

diff.bits 16:           7
dataIN: 101111110010001100   -0.636719
N OUT : 001111101011101000   16OUT : 0011111010111010
N REAL: 001111110000011110   16REAL: 0011111100000111
N err : 31.330100               16 err: 31.111111

diff.bits 16:           5
dataIN: 101111110010001001   -0.633789
N OUT : 001111101011101110   16OUT : 0011111010111100
N REAL: 001111110000011111   16REAL: 0011111100001000
N err : 30.978818               16 err: 30.882353

diff.bits 16:           6
dataIN: 101111110010000110   -0.630859
N OUT : 001111101011110100   16OUT : 0011111010111101
N REAL: 001111110000100001   16REAL: 0011111100001000
N err : 30.630178               16 err: 30.514706

diff.bits 16:           6
dataIN: 101111110010000011   -0.627930
N OUT : 001111101011111010   16OUT : 0011111010111110
N REAL: 001111110000100010   16REAL: 0011111100001000
N err : 30.284169               16 err: 30.147059

diff.bits 16:           5
dataIN: 101111110010000000   -0.625000
N OUT : 001111101100000000   16OUT : 0011111011000000
N REAL: 001111110000100100   16REAL: 0011111100001001
N err : 29.940778               16 err: 29.927007

diff.bits 16:           4
dataIN: 101111110001111110   -0.623047
N OUT : 001111101100000100   16OUT : 0011111011000001
N REAL: 001111110000100101   16REAL: 0011111100001001
N err : 29.713299               16 err: 29.562044

diff.bits 16:           4
dataIN: 101111110001111011   -0.620117
N OUT : 001111101100001010   16OUT : 0011111011000010
N REAL: 001111110000100111   16REAL: 0011111100001010
N err : 29.374244               16 err: 29.710145

diff.bits 16:           6
dataIN: 101111110001111000   -0.617188
N OUT : 001111101100010000   16OUT : 0011111011000100
N REAL: 001111110000101000   16REAL: 0011111100001010
N err : 29.037774               16 err: 28.985507

diff.bits 16:           5
dataIN: 101111110001110101   -0.614258
N OUT : 001111101100010110   16OUT : 0011111011000110
N REAL: 001111110000101010   16REAL: 0011111100001010
N err : 28.703878               16 err: 28.260870

diff.bits 16:           5
dataIN: 101111110001110010   -0.611328
N OUT : 001111101100011100   16OUT : 0011111011000111
N REAL: 001111110000101100   16REAL: 0011111100001011
N err : 28.372542               16 err: 28.417266

diff.bits 16:           5
dataIN: 101111110001101111   -0.608398
N OUT : 001111101100100010   16OUT : 0011111011001000
N REAL: 001111110000101101   16REAL: 0011111100001011
N err : 28.043755               16 err: 28.057554

diff.bits 16:           5
dataIN: 101111110001101101   -0.606445
N OUT : 001111101100100110   16OUT : 0011111011001010
N REAL: 001111110000101110   16REAL: 0011111100001100
N err : 27.825974               16 err: 27.857143

diff.bits 16:           6
dataIN: 101111110001101010   -0.603516
N OUT : 001111101100101100   16OUT : 0011111011001011
N REAL: 001111110000110000   16REAL: 0011111100001100
N err : 27.501408               16 err: 27.500000

diff.bits 16:           3
dataIN: 101111110001101000   -0.601563
N OUT : 001111101100110000   16OUT : 0011111011001100
N REAL: 001111110000110001   16REAL: 0011111100001100
N err : 27.286429               16 err: 27.142857

diff.bits 16:           5
dataIN: 101111110001100100   -0.597656
N OUT : 001111101100111000   16OUT : 0011111011001110
N REAL: 001111110000110011   16REAL: 0011111100001101
N err : 26.859814               16 err: 26.950355

diff.bits 16:           4
dataIN: 101111110001100010   -0.595703
N OUT : 001111101100111100   16OUT : 0011111011001111
