diff.bits 16:           2
dataIN: 101111110010111101   -0.684570
N OUT : 001111110000000110   16OUT : 0011111100000010
N REAL: 001111110000000100   16REAL: 0011111100000001
N err : -0.307846               16 err: -0.775194

diff.bits 16:           2
dataIN: 101111110010111010   -0.681641
N OUT : 001111110000000110   16OUT : 0011111100000010
N REAL: 001111110000000110   16REAL: 0011111100000001
N err : -0.014405               16 err: -0.775194

diff.bits 16:           1
dataIN: 101111110010101111   -0.670898
N OUT : 001111110000001001   16OUT : 0011111100000010
N REAL: 001111110000001100   16REAL: 0011111100000011
N err : 0.481173               16 err: 0.763359

diff.bits 16:           3
dataIN: 101111110010101010   -0.666016
N OUT : 001111110000001101   16OUT : 0011111100000011
N REAL: 001111110000001110   16REAL: 0011111100000100
N err : 0.205582               16 err: 0.757576

diff.bits 16:           1
dataIN: 101111110010011111   -0.655273
N OUT : 001111110000010001   16OUT : 0011111100000100
N REAL: 001111110000010100   16REAL: 0011111100000101
N err : 0.519641               16 err: 0.751880

diff.bits 16:           2
dataIN: 101111110010011001   -0.649414
N OUT : 001111110000010011   16OUT : 0011111100000101
N REAL: 001111110000010111   16REAL: 0011111100000110
N err : 0.726919               16 err: 0.746269

diff.bits 16:           2
dataIN: 101111110010010110   -0.646484
N OUT : 001111110000010101   16OUT : 0011111100000101
N REAL: 001111110000011000   16REAL: 0011111100000110
N err : 0.644517               16 err: 0.746269

diff.bits 16:           1
dataIN: 101111110010010001   -0.641602
N OUT : 001111110000010110   16OUT : 0011111100000110
N REAL: 001111110000011011   16REAL: 0011111100000111
N err : 0.942968               16 err: 0.740741

diff.bits 16:           4
dataIN: 101111110010001001   -0.633789
N OUT : 001111110000011011   16OUT : 0011111100000111
N REAL: 001111110000011111   16REAL: 0011111100001000
N err : 0.793554               16 err: 0.735294

diff.bits 16:           4
dataIN: 101111110010000110   -0.630859
N OUT : 001111110000011101   16OUT : 0011111100000111
N REAL: 001111110000100001   16REAL: 0011111100001000
N err : 0.716736               16 err: 0.735294

diff.bits 16:           1
dataIN: 101111110010000000   -0.625000
N OUT : 001111110000011111   16OUT : 0011111100001000
N REAL: 001111110000100100   16REAL: 0011111100001001
N err : 0.931881               16 err: 0.729927

diff.bits 16:           2
dataIN: 101111110001111011   -0.620117
N OUT : 001111110000100101   16OUT : 0011111100001001
N REAL: 001111110000100111   16REAL: 0011111100001010
N err : 0.325090               16 err: 0.724638

diff.bits 16:           2
dataIN: 101111110001111000   -0.617188
N OUT : 001111110000100101   16OUT : 0011111100001001
N REAL: 001111110000101000   16REAL: 0011111100001010
N err : 0.616679               16 err: 0.724638

diff.bits 16:           1
dataIN: 101111110001110010   -0.611328
N OUT : 001111110000101010   16OUT : 0011111100001010
N REAL: 001111110000101100   16REAL: 0011111100001011
N err : 0.297458               16 err: 0.719424

diff.bits 16:           1
dataIN: 101111110001100100   -0.597656
N OUT : 001111110000110010   16OUT : 0011111100001100
N REAL: 001111110000110011   16REAL: 0011111100001101
N err : 0.231105               16 err: 0.709220

diff.bits 16:           1
dataIN: 101111110001100010   -0.595703
N OUT : 001111110000110000   16OUT : 0011111100001100
N REAL: 001111110000110100   16REAL: 0011111100001101
N err : 0.780133               16 err: 0.709220

diff.bits 16:           1
dataIN: 101111110001011111   -0.592773
N OUT : 001111110000110010   16OUT : 0011111100001100
N REAL: 001111110000110110   16REAL: 0011111100001110
N err : 0.717070               16 err: 1.408451

diff.bits 16:           1
dataIN: 101111110001010001   -0.579102
N OUT : 001111110000111010   16OUT : 0011111100001110
N REAL: 001111110000111110   16REAL: 0011111100001111
N err : 0.671128               16 err: 0.699301

diff.bits 16:           5
dataIN: 101111110001001110   -0.576172
N OUT : 001111110001000000   16OUT : 0011111100010000
N REAL: 001111110000111111   16REAL: 0011111100001111
N err : -0.080804               16 err: -0.699301

diff.bits 16:           2
dataIN: 101111110001000011   -0.565430
N OUT : 001111110001000110   16OUT : 0011111100010010
N REAL: 001111110001000110   16REAL: 0011111100010001
N err : -0.042840               16 err: -0.689655

diff.bits 16:           1
dataIN: 101111110000111011   -0.557617
