diff.bits 16:           3
dataIN: 1011110101001011110   -0.049744
N OUT : 0011111101110011010   16OUT : 0011111101110011
N REAL: 0011111101110011100   16REAL: 0011111101110100
N err : 0.134317               16 err: 0.409836

diff.bits 16:           3
dataIN: 1011110101001010011   -0.049408
N OUT : 0011111101110011011   16OUT : 0011111101110011
N REAL: 0011111101110011101   16REAL: 0011111101110100
N err : 0.116534               16 err: 0.409836

diff.bits 16:           1
dataIN: 1011110100110111000   -0.044678
N OUT : 0011111101110100100   16OUT : 0011111101110100
N REAL: 0011111101110100110   16REAL: 0011111101110101
N err : 0.128358               16 err: 0.408163

diff.bits 16:           1
dataIN: 1011110100110101101   -0.044342
N OUT : 0011111101110100101   16OUT : 0011111101110100
N REAL: 0011111101110100111   16REAL: 0011111101110101
N err : 0.110836               16 err: 0.408163

diff.bits 16:           2
dataIN: 1011110100101011010   -0.041809
N OUT : 0011111101110101010   16OUT : 0011111101110101
N REAL: 0011111101110101100   16REAL: 0011111101110110
N err : 0.108967               16 err: 0.406504

diff.bits 16:           2
dataIN: 1011110100101010100   -0.041626
N OUT : 0011111101110101011   16OUT : 0011111101110101
N REAL: 0011111101110101100   16REAL: 0011111101110110
N err : 0.076352               16 err: 0.406504

diff.bits 16:           2
dataIN: 1011110100101001110   -0.041443
N OUT : 0011111101110101011   16OUT : 0011111101110101
N REAL: 0011111101110101101   16REAL: 0011111101110110
N err : 0.094647               16 err: 0.406504

diff.bits 16:           2
dataIN: 1011110100101001001   -0.041290
N OUT : 0011111101110101011   16OUT : 0011111101110101
N REAL: 0011111101110101101   16REAL: 0011111101110110
N err : 0.109891               16 err: 0.406504

diff.bits 16:           1
dataIN: 1011110100010110011   -0.036713
N OUT : 0011111101110110101   16OUT : 0011111101110110
N REAL: 0011111101110110110   16REAL: 0011111101110111
N err : 0.059566               16 err: 0.404858

diff.bits 16:           1
dataIN: 1011110100010101110   -0.036560
N OUT : 0011111101110110101   16OUT : 0011111101110110
